title,text,subject,date,label
house to vote on tax bill tuesday afternoon aides,washington reuters  the republicancontrolled us house of representatives is expected to vote on sweeping tax legislation early tuesday afternoon aides said bringing president donald trumps goal of overhauling the us tax system one step closer to fruition the vote on a final bill agreed by house and senate republicans last week could come around  pm est  gmt the aides said  both the house and senate must approve the measure before trump can sign it into law the senate is expected to vote on the bill as early as tuesday but must complete  hours of debate before acting it was not clear when debate would begin     ,politicsNews,,REAL
white house optimistic congress will avoid government shutdown,washington reuters  white house legislative director marc short said he expects congress to pass a shortterm spending bill to fund the federal government at least into january he told cnbc in an interview on monday days before current funding expires on friday  i dont think anybody wants to see government shut down short told cnbc were very optimistic that were going to find a resolution this week ,politicsNews,,REAL
us taxpayers rush to claim deductions under threat from tax bill,new york reuters  financial advisers and accountants are working overtime as many us taxpayers scramble to pay the rest of their  taxes before jan  when the proposed republican tax overhaul would sharply cut the amount they can deduct on federal tax bills  the tax legislation which top us republicans said on sunday they expected congress to pass this week caps the amount of state local and property taxes individuals can deduct from their federal tax bills at  the average american who itemized his or her tax bill in  claimed more than  in deductions while taxpayers have until jan  to pay the final installment of their  taxes tom holly of the accounting firm pwc said he received dozens of calls over the weekend from concerned clients eager to pay sooner  its going to be a very busy holiday season for advisers said holly who heads the firms wealth and asset management division  lisa featherngill managing director of wealth planning at wells fargos abbot downing said she was skipping a family trip to the valero alamo bowl football game in texas on dec  in order to work featherngill said wealthy clients and their accountants were not just trying to figure out if it makes sense to estimate and  pay the rest of their  itemized taxes this year but also working to see if they should itemize at all  some taxpayers particularly those in hightax states who have income above  may end up paying the alternative minimum tax which limits the deductions a person can take against his or her federal income tax people really have to run the numbers because  if they are subject to alternative minimum tax some of those taxes wouldnt be deductible anyway said featherngill last week according to media reports state officials in new york received calls from residents asking to pay their  state local and property taxes before jan  in an effort to claim the higher amount of deductions before the republican tax bill takes effect  in response the us treasury department issued guidance over the weekend saying that any prepayments for  tax liabilities would not be deductible on federal tax bills if passed the tax bill would be the biggest us tax rewrite since  the legislation would cut the corporate income tax rate to  percent from  percent but offer a mixed bag for individuals including middleclass workers by roughly doubling a standard deduction that does not require itemization but eliminating or scaling back other popular itemized deductions and exemptions ,politicsNews,,REAL
republicans confident tax bill to become law this week,washington reuters  top us republicans said on sunday they expected congress to pass a tax code overhaul this week with a senate vote as early as tuesday and president donald trump aiming to sign the bill by weeks end john cornyn the no  us senate republican said in an interview on abcs this week that he was confident the senate would pass the legislation probably on tuesday republican representative kevin brady said he believed his party had the votes to pass the bill i think we are headed  the american people are headed   for a big win on tuesday brady the house of representatives  top tax writer said on fox news sunday morning futures with maria bartiromo weve worked hard to make sure that those strange senate rules dont hang this up in any way brady added i am confident thats the case  if passed the bill would be the biggest us tax rewrite since  and provide republican lawmakers and trump with their first major legislative victory since they took control of the white house in january in addition to congress republicans have a slim  senate majority and cannot lose more than two votes and still pass tax legislation democrats are unified against the measure calling it a giveaway to corporations and the rich that would drive up the federal deficit  last week onthefence republican senators marco rubio and bob corker said they would support the tax overhaul senators susan collins and mike lee put out positive statements but did not explicitly say they would vote for it collins office said on sunday that shes still reviewing the bill republican senator jeff flake cast a vote for an earlier senate version despite deficit concerns but he is undecided on the final legislation his office said on sunday  senators thad cochran and john mccain have been ill in recent weeks and have missed votes cochrans office said last week he was expected to vote on the tax bill mccain who is battling an aggressive brain tumor has returned to his home state of arizona and does not expect to be back in washington until january his office said on sunday the tax bill is expected to add at least  trillion to the  trillion us national debt over  years even after accounting for the economic growth it might spur according to independent government analyses  the bill would cut the corporate income tax rate to  percent from  percent and create a  percent income tax deduction for owners of passthrough businesses such as partnerships and sole proprietorships it would offer a mixed bag for individuals including middleclass workers by roughly doubling a standard deduction that does not require itemization but eliminating or scaling back other popular itemized deductions and exemptions the bill would maintain seven individual and family income tax brackets but cut rates highestearning americans would pay  percent down from  percent  most individual provisions including the lower tax rates are temporary and would expire while the corporate rate cut and other business provisions would be permanent stock markets have been rallying for months in anticipation of sharply lower tax rates for corporations with wall streets three major equities indexes closing at record highs on friday treasury secretary steven mnuchin told cbs news face the nation on sunday that trump expected to realize his goal of signing the tax bill before christmas this is a historic event mnuchin said people said we wouldnt get this done were on the verge of getting this done  ,politicsNews,,REAL
republican senator john mccain leaves washington before expected tax vote,washington reuters  republican us senator john mccain is expected to miss an upcoming vote on a tax code overhaul after his office said he had returned to his home in arizona following medical treatment the senate is expected to vote as early as tuesday on tax legislation but mccain undergoing treatment for brain cancer will be out of washington until january his office said on sunday top us republicans said on sunday they expected congress to pass the tax bill ,politicsNews,,REAL
,,politicsNews,,REAL
trump allies say mueller unlawfully obtained thousands of emails,washington reuters  an organization established for us president donald trumps transition to the white house said on saturday the special counsel investigating allegations of russian meddling in the  election had obtained tens of thousands of emails unlawfully kory langhofer counsel to the transition team known as trump for america inc tfa wrote a letter to congressional committees to say special counsel robert muellers team had improperly received the emails from the general services administration gsa a government agency career staff members at the agency unlawfully produced tfas private materials including privileged communications to the special counsels office according to the letter a copy  of which was seen by reuters it said the materials included tens of thousands of emails trumps transition team used facilities of the gsa which helps manage the us government bureaucracy in the period between the republicans november presidential election victory and his inauguration in january     the trump teams accusation adds to the growing friction between the presidents supporters and muellers office as it investigates whether russia interfered in the election and if trump or anyone on his team colluded with moscow asked for comment white house spokeswoman sarah sanders said we continue to cooperate fully with the special counsel and expect this process to wrap up soon the special counsels office waved off the transition teams complaint when we have obtained emails in the course of our ongoing criminal investigation we have secured either the account owners consent or appropriate criminal process said peter carr spokesman for the special counsels office the gsa did not respond immediately to a request for comment democrats say there is a wideranging effort by the presidents allies on capitol hill and in some media outlets to discredit muellers investigation trump himself has loudly declared muellers effort a waste of time there is absolutely no collusion that has been proven trump told reporters on friday russia denies interfering in the election  on friday representative adam schiff the top democrat on the house of representatives intelligence committee said he fears the committees republican majority intends to close its investigation of the topic prematurely some republicans have argued that mueller is biased against trump and should be fired langhofers letter was sent to the us senate committee on homeland security and government affairs and the us house committee on oversight and government reform it asked for congress to act immediately to protect future presidential transitions from having their private records misappropriated by government agencies particularly in the context of sensitive investigations intersecting with political motives the letter said muellers office obtained the emails despite the fact that it was aware the gsa did not own or control the records it said the special counsels office has extensively used the materials in question including portions that are susceptible to claims of privilege without notifying the trump for america team on the transition team were a number of aides who were later caught up in muellers investigation such as former national security adviser michael flynn flynn pleaded guilty this month to lying to the fbi about his contacts with russia langhofer the trump transition team lawyer wrote in his letter that the gsas transfer of materials was discovered on dec  and  the fbi had requested the materials from gsa staff on aug  asking for copies of the emails laptops cell phones and other materials associated with nine members of the trump transition team responsible for national security and policy matters the letter said the fbi requested the materials of four additional senior members of the trump transition team on aug  it said langhofer argued that while such transition teams are involved in executive functions they are considered private nonprofit organizations whose records are private and not subject to presidential records laws ,politicsNews,,REAL
senatorelect jones not joining calls for trump resignation,washington reuters  democrat doug jones who scored an upset victory last week in the us senate race in alabama said on sunday he did not believe president donald trump needed to resign over sexual misconduct allegations against him i dont think that the president ought to resign at this point jones told cnns state of the union program those allegations were made before the election and so people had an opportunity to judge before that election i think we need to move on and not get distracted by those issues more than a dozen women have accused trump of making unwanted sexual advances against them before he entered politics  accusations of sexual harassment against highprofile men in politics media and the entertainment industry have put a new spotlight on the allegations against trump and several democratic senators have called on him to resign trump and white house officials have denied the allegations the accusations emerged during the  presidential campaign when a videotape surfaced of a  conversation caught on an open microphone in which trump spoke in vulgar terms about trying to have sex with women trump apologized for the remarks but called them private lockerroom talk and said he had not done the things he talked about jones prevailed in the senate race against republican roy moore who himself had been accused of sexual misconduct jones victory in the deeply conservative state of alabama was a political blow to trump who had endorsed moore ,politicsNews,,REAL
trump administration bans selected words at health agencies paper,washington reuters  the trump administration has told agencies within the department of health and human services to avoid using certain words or phrases in official documents being drafted for next years budget the washington post reported on saturday the newspaper said one of the agencies the us centers for disease control and prevention was given a list of seven prohibited words or phrases vulnerable entitlement diversity transgender fetus evidencebased and sciencebased officials at a second agency were also told to use obamacare instead of the affordable care act to describe president barack obamas  healthcare law and to use exchanges instead of marketplaces in reference to venues where people can buy federally subsidized health insurance the post reported the hhs pushed back on the report  the assertion that hhs has banned words is a complete mischaracterization of discussions regarding the budget formulation process spokesman matt lloyd said in a statement  hhs will continue to use the best scientific evidence available to improve the health of all americans hhs also strongly encourages the use of outcome and evidence data in program evaluations and budget decisions he said the newspaper said state department documents also now refer to sex education as sexual risk avoidance a briefing at the second hhs agency relied on a document from the white house office of management and budget which oversees president donald trumps annual budget proposal to congress according to the post   the post said no explanations were given for the language changes     ,politicsNews,,REAL
congressman will not seek relection amid misconduct probe,washington reuters  us representative ruben kihuen announced on saturday that he will not seek reelection becoming the latest member of congress to end his legislative career in the face of sexual harassment allegations   the firstterm nevada democrat who is the subject of an ethics investigation in the house of representatives denied the allegations against him but concluded that the charges would distract from a fair and thorough discussion of the issues on the campaign trail it is in the best interests of my family and my constituents to complete my term in congress and not seek reelection kihuen  said in a statement issued by his campaign committee the news website buzzfeed has reported allegations that kihuen sexually harassed a staff member of his  political campaign this week there were also multiple reports of an anonymous lobbyists description of his unwanted advances reuters has not independently confirmed the reports  kihuen is the latest in a growing roster of male lawmakers in congress who have been accused of sexual misconduct amid a wave of such allegations against powerful men in entertainment politics and the media lawmakers are working on legislation to update the bodys rules on sexual harassment on friday democratic representative bobby scott of virginia was accused of touching a former aide without permission and offering to advance her career in exchange for sex the aide also said she was wrongfully dismissed from her job scott denied the charges republican representative blake farenthold also said this week that he would not seek reelection after accounts surfaced that he created a hostile work environment he denied allegations of sexual harassment but admitted allowing an unprofessional culture in his capitol hill office  last week democratic representative john conyers and republican representative trent franks resigned while democratic senator al franken said he would step down in the coming weeks          ,politicsNews,,REAL
trump to say in security speech that china is competitor officials,washington reuters  president donald trump will lay out a new us national security strategy on monday based on his america first policy and will among other items make clear that china is a competitor two senior us officials said on saturday trump has praised chinese president xi jinping while also demanding that beijing increase pressure on north korea over its nuclear program and to change trade practices to make them more favorable to the united states the  national security strategy to be rolled out in a speech by trump should not be seen as an attempt to contain china but rather to offer a cleareyed look at the challenges china poses said the officials who spoke on condition of anonymity the strategy which was still being drafted may also reverse democratic president barack obamas declaration in september  that climate change is a threat to security one official said trump a republican is to lay out his foreign policy priorities and will emphasize his commitment to america first policies such as building up the us military confronting islamist militants and realigning trade relationships to make the united states more competitive the officials said ,politicsNews,,REAL
factbox trump on twitter december   quantico,the following statementswere posted to the verified twitter accounts of us president donald trump realdonaldtrump and potus  the opinions expressed are his ownreuters has not edited the statements or confirmed their accuracy  realdonaldtrump   to each member of the graduating class from the national academy at quantico congratulations  est  you are always there for us  the men and women in blue thank you to our police thank you to our sheriffs and thank you to our law enforcement families god bless you all and god bless america lesm  est  today it was my tremendous honor to visit marine helicopter squadron one hmx at the marine corps air facility in quantico virginia i am honored to serve as your commanderinchief on behalf of an entire nation thank you for your sacrifice and service we love you   est   dow sp  and nasdaq close at record highs maga  est  source link bitlyjbhlu bitlyjpexyr ,politicsNews,,REAL
republican tax bill retains us electric vehicle tax credit,washington reuters  a compromise republican tax bill released late friday does not eliminate a  electric vehicle tax credit as republicans in the us house of representatives had previously proposed the measure follows the lead of the senate version approved last month that did not eliminate the credit killing the credit could have hurt automakers like general motors co gmn volkswagen ag vowgpde tesla inc tslao and nissan motor co t consumers under current law are eligible for a  tax credit to defray the cost of plugin electric vehicles the electric vehicle tax credit starts to phase out after a manufacturer sells  plugin vehicles after an automaker hits that point the  tax credit is still available for at least three more months before phasing out  consumers are currently allowed to take the credit on vehicles until the manufacturer hits  plugin vehicles sold electric vehicles have expensive batteries that make them pricier than gasolinepowered vehicles the electric drive transportation association said in a statement late friday it was pleased the credit would remain in law the credit supports innovation and job creation while helping drivers access advanced vehicle technology the group said more than  automakers and other companies and groups released a letter earlier this week urging congress to retain the credit including ford motor co fn bmw ag bmwgde gm uber technologies inc former president barack obama repeatedly proposed hiking the tax credit for electric vehicles to  and converting it to a pointofsale rebate but congress did not approve the measure automakers face mandates from california and a dozen other states to produce a rising number of zeroemission vehicles and have said the credits are essential to meeting requirements ,politicsNews,,REAL
attorney general sessions has lukewarm praise for fbi after trump attack,washington reuters  us attorney general jeff sessions who oversees the federal bureau of investigation on friday offered a tepid endorsement of the nations leading law enforcement agency which has been under attack by president donald trump and other republicans trump said earlier this month that the fbis reputation was in tatters after news came to light that an fbi agent on a team investigating links between russia and trumps election campaign had exchanged antitrump text messages with an fbi lawyer     sessions on friday defended the bureau which is part of the department of justice that he leads but it was not an enthusiastic endorsement i dont share the view that the fbi is not functioning at a high level all over the country he told a news conference sessions comments came at a time when former fbi director robert mueller is leading an investigation into russian interference in the  presidential election a sampling of texts between agent peter strzok and fbi lawyer lisa page was released to congress and the media earlier this week the two referred to trump as an idiot but also took aim at other politicians including democrat hillary clinton who lost to trump in the  election and independent bernie sanders who had sought the democratic nomination for president strzok was transferred off muellers team but the texts provided fresh fodder for some republicans who have fiercely criticized mueller in a move that democrats say is an effort to discredit his russia investigation russia has denied meddling in the  election and trump has repeatedly said his campaign did not collude with russia         sessions is the latest senior official to defend the fbi his comments were much milder than those of fbi director christopher wray and deputy attorney general rod rosenstein in recent testimony to congress sessions said trump does support the fbi and noted that trump spoke earlier on friday to a class of domestic and international law enforcement managers graduating from an fbi training program in quantico virginia however the audience did not consist of fbi agents and trumps speech was to local and state police officers sessions also ducked a question about whether he will appoint a second special counsel to investigate some of the bias allegations against muellers team as some republicans have demanded ,politicsNews,,REAL
senate democrats to force vote on fcc net neutrality repeal,washington reuters  the top us senate democrat said on friday he would force a vote on the federal communications commissions decision to repeal landmark net neutrality rules but the move was unlikely to block a ruling that could reshape the digital landscape the fcc voted thursday along party lines to reverse the obama era rules barring internet service providers from blocking or throttling internet traffic or offering paid fast lanes a group of state attorneys general vowed to sue on friday senator charles schumer of new york said he would force a vote on the fcc action under the congressional review act republicans scuttled internet privacy rules adopted under the obama administration using the same procedural vehicle there will be a vote to repeal the rule that the fcc passed its in our power to do that schumer said in new york sometimes we dont like them when they used it to repeal some of the pro environmental regulations but now we can use the cra to our benefit and we intend to senate majority leader mitch mcconnell opposes schumers effort and backed the fcc repeal a spokesman for the republican said friday a reversal of thursdays fcc vote would need the approval of the senate us house and president donald trump trump also backed the fcc action the white house said thursday this weeks fcc order grants internet providers sweeping new powers to block throttle or discriminate among internet content but requires public disclosure of those practices internet providers have vowed not to change how consumers get online content the fcc rules also seek to bar states from imposing their own net neutrality requirements the fcc said the rules would take effect once the white house office of management and budget approved the new transparency rules which could take several months democrats say net neutrality is essential to protect consumers while republicans say the rules hindered investment by providers and were not needed moodys investors service said in a note friday the fcc vote was credit positive for internet service providers that could have faced rate regulation under the  rules that would have treated them like public utilities moodys said providers will tread lightly when it comes to engaging in paid prioritization and throttling as there could be significant negative public reaction to these acts moodys said at least in the near term the cost of negative publicity on their existing businesses far outweighs the benefit of additional revenue streams these companies can generate from paid prioritization agreements ,politicsNews,,REAL
us lawmaker probed on sex reports second congressman denies charges,washington reuters  the us house of representatives ethics committee said on friday it had begun an investigation into public reports that democrat ruben kihuen engaged in sexual harassment and a second lawmaker denied a former aides allegations of sexual misconduct the ethics panel said that announcing the probe was not a sign the committee already had determined the nevada representative violated any rules as ive said previously i intend to fully cooperate and i welcome an opportunity to clear my name said kihuen in a statement provided to reuters the news website buzzfeed has reported that kihuen currently finishing his first year in congress harassed a staff member on his  political campaign and on thursday there were multiple reports of an anonymous lobbyists description of his unwanted advances reuters has not independently confirmed the reports lawmakers from both us political parties have recently been ensnared in allegations of sexual misconduct prompting the committee to launch a probe this month of all house members and their staffs on friday a second democratic congressman bobby scott of virginia was accused by former legislative aide macherie reese everton of touching her leg and back without permission in  and offering to advance her career in exchange for sex and said she was wrongfully dismissed from her job scott who has served  years in congress rejected  evertons charges and said he had never sexually harassed anyone  i absolutely deny this allegation of misconduct he said in a statement i am confident that this false allegation will be seen for what it is when the facts are adequately reviewed reuters has not independently verified the claims  this week republican representative blake farenthold said  he would not seek reelection after accounts surfaced that he created a hostile work environment in a facebook post farenthold denied allegations of sexual harassment by former staff members but admitted he allowed an unprofessional culture to flourish in his capitol hill office members of congress are working on legislation to update the bodys rules on sexual harassment representative carolyn maloney said she will introduce a bill on friday that says companies cannot block sexual harassment victims from publicly disclosing the details of their allegations which often are included in settlement agreements allegations of misconduct in recent weeks have also been made against moviemakers television interviewers and other men in the private sector ,politicsNews,,REAL
republicans join push to lift secrecy around misconduct in congress,washington reuters  prominent republican senators on thursday embraced a push to overhaul rules for addressing sexual harassment in the us congress signing on to a bill that would protect victims and require lawmakers to pay for their own settlements the legislation builds on demands to lift the veil of secrecy around sexual harassment and misconduct on capitol hill and has gained steam in recent months as a wave of women have come forward with accusations against prominent american men in politics media and entertainment the bipartisan push signaled momentum in the republicanled us congress for overhauling a process for handling misconduct allegations that many lawmakers say is antiquated and stacked against victims the senate bill called the congressional harassment reform act draws from proposals that senator kirsten gillibrand and representative jackie speier both democrats have been developing congress is really behind the eightball i think that in many respects the private sector has acted more swiftly than we have in terms of addressing sexual harassment speier said in an interview highprofile republican senators cosponsoring the bill include john cornyn the senates no  republican ted cruz joni ernst and lisa murkowski the legislation would require any member of congress found liable for harassment to pay settlements themselves rather than with taxpayer funds as the current process allows congress is not above the laws and secret settlements with taxpayer money to cover up harassment should no longer be tolerated cruz said in a statement settlements would be made public automatically unless victims choose to keep them private outrage over sexual misconduct in politics helped to fuel an upset victory by democrat doug jones in the us senate race in deeply conservative alabama on tuesday voters rejected the republican candidate in the race roy moore who had been accused by multiple women of pursuing them when they were teenagers and he was in his s including one woman who said he tried to initiate sexual contact with her when she was  moore denied the allegations but many prominent republicans distanced themselves from moore although president donald trump backed him in washington allegations of sexual misconduct prompted the resignations last week of three lawmakers  democratic senator al franken democratic representative john conyers and republican representative trent franks on tuesday republican representative blake farenthold said he would not seek reelection in november politico reported that the congressional office of compliance had paid  from a public fund on behalf of farenthold to settle a sexual harassment claim in  reuters has been unable to verify the allegations against farenthold who has said that the charges were false and has denied wrongdoing the  law governing the process for complaints in congress  created in the wake of a harassment scandal  has been criticized as ineffective the lengthy and cumbersome process requires victims to go through mandatory mediation and requires complete secrecy it created a protective blanket around the harasser and left the victim out in the cold speier said speier who has worked on the issue since  came forward in october with her own story of unwanted sexual contact from the chief of staff for the lawmaker she worked for as a congressional aide he kissed me and stuck his tongue in my mouth said speier who has become a resource from women seeking advice on how to handle similar situations when it happened to me it disgusted me i kind of recoiled speiers proposals for reforms have attracted support from more than  members including  republicans a group of conservative republicans have championed a separate bill focused on banning the use of taxpayer dollars for settlements and requiring past settlements to be disclosed and reimbursed what we do agree is that taxpayers should not be on the hook for misbehavior and for those settlements that are made said marsha blackburn a republican representative who has advocated for the proposal we need to use that to make certain that workplaces are respectful blackburn said in an interview a house committee is reviewing reforms with an eye to making recommendations in coming weeks i think that what we are doing is taking the best of all the ideas out there and putting them into one package a senior house republican aide said    ,politicsNews,,REAL
trump officials brief hill staff on saudi reactors enrichment a worry,washington reuters  the trump administration briefed congressional staff this week on how the white house was considering nonproliferation standards in a potential pact to sell nuclear reactor technology to saudi arabia but did not indicate whether allowing uranium enrichment would be part of any deal congressional aides said nonproliferation advocates worry that allowing saudi arabia to enrich fuel in a nuclear power deal could also enable it to one day covertly produce fissile material and set off an arms race with archrival iran that could spread more broadly throughout the middle east  senate foreign relations committee staff members were briefed by state department and department of energy officials in a meeting on wednesday the aides said they learned the administration is working to develop a position on nonproliferation standards should they begin talks with saudi arabia on a civilian nuclear cooperation pact known as a  agreement a committee aide said  the administration is still mulling whether any agreement would allow uranium enrichment the aide said  the race to build saudi arabias first nuclear power reactors is heating up among us south korean chinese and russian companies  us energy secretary rick perry visited saudi arabia last week telling reuters then that new talks between the two allies on a  agreement would start soon an agreement would allow us companies to participate in saudi arabias civilian nuclear program riyadh has said it wants to be selfsufficient in producing nuclear fuel and that it is not interested in diverting nuclear technology to military use in previous talks saudi arabia has refused to sign an agreement with washington that would deprive it of enriching uranium uranium fuel for reactors is enriched to only about  percent lower than the  percent level for fissile material in nuclear bombs some senators with proliferation concerns worry the administration is moving too quickly on talks about nuclear plants and enrichment with saudi without consulting congress as required by a  law the president is required to keep the committees in the house and senate that deal with foreign relations fully and currently informed on any initiative and talks relating to new or amended  agreements were frustrated by the lack of briefings and having to yet again learn about potential foreign policy developments from the press a congressional aide said a day before the senate briefing a report by bloomberg citing sources said that the administration may allow uranium enrichment as part of an agreement the congressional aide said there are concerns that plans for an agreement are only being conducted by a small number of people controlled by the white house it also appears that this is policy being driven out of the white house which makes congressional oversight that much harder said the aide if lawmakers oppose a civilian nuclear deal signed by the president they can try to fight it with legislation or other measures the trump administration and the previous obama administration have pushed for selling nuclear power technology abroad partly to keep the country competitive with russia and china in nuclear innovation a state department official said the united states and saudi arabia have been in talks since  regarding a  agreement but declined to comment on the discussions energy department officials did not immediately comment on the briefing toshibaowned westinghouse is in talks with other us based companies to form a consortium for a bid in a multibilliondollar tender for two nuclear reactors in saudi arabia winning a bid would be a big step for westinghouse it went into chapter  bankruptcy this year and abandoned plans to build two advanced ap reactors in the united states ,politicsNews,,REAL
us judge to lift house arrest for former trump campaign manager manafort,washington reuters  a us district court judge on friday said she would release former trump campaign manager paul manafort from house arrest once he meets certain conditions expressing satisfaction that the  million he agreed to forfeit would be available if he ever failed to appear for court proceedings in her order judge amy berman jackson said to be released from home confinement manafort must execute documents agreeing to forfeit four properties including two in new york one in alexandria virginia and his florida home    he will be subject to restrictions including a curfew and electronic gps monitoring but will be allowed to leave his home in alexandria for his home in palm beach gardens florida once he meets the conditions  manafort is charged with conspiring to launder money and failing to register as a foreign agent working on behalf of the government of ukraines former prorussia president viktor yanukovych  he is being prosecuted by special counsel robert mueller as part of muellers investigation into accusations of russian meddling in the  us presidential election and possible collusion between russia and the trump campaign in case the forfeited properties do not raise  million the judge said manaforts wife kathleen has deposited  million in an account and his daughter andrea manafort shand  million in a separate account to make up any difference the assets cannot be touched without a court order once in florida manafort must stay within the area unless he is traveling to washington for court appearances or meetings with counsel according to the order he needs permission for any other domestic travel and cannot leave the country ,politicsNews,,REAL
republican senator corker says he will support tax bill,washington reuters  us republican senator bob corker a staunch fiscal hawk who has been a critic of emerging tax legislation said on friday he will support the sweeping tax overhaul that republicans hope to approve next week i have decided to support the tax reform package we will vote on next week corker who had expressed concerned about the bills impact on the federal deficit said in a statement released on twitter the details of the legislation are expected to be released later on friday with votes expected in the senate and house of representatives next tuesday  ,politicsNews,,REAL
rubio signals support for tax bill after child tax credit tweaks,washington reuters  republican senator marco rubio signaled his support for a sweeping tax bill on friday saying changes that had been made at his urging to increase the refundability of a child tax credit marked a solid step toward broader reforms increasing the refundability of the child tax credit from  to  is a solid step toward broader reforms which are both progrowth and proworker rubio who had threatened to vote against the bill said on twitter ,politicsNews,,REAL
us tax negotiators raising refundable portion of child tax credit congresswoman,washington reuters  us republican representative kristi noem said on friday that the refundable portion of an expanded child tax credit in the tax bill under negotiation on capitol has risen to  from  an apparent bid to win support from republican senator marco rubio i believe were in a good spot and should be able to earn his support said noem a member of the conference committee that is working on a final tax bill ,politicsNews,,REAL
republicans have finalized compromise us tax bill chief house tax writer,washington reuters  the chief tax writer in the us house of representatives said on friday that republicans had finalized a tax bill they hope to vote on next week and that details would be released in a few hours house ways and means committee chairman kevin brady told reporters the text of the bill would be posted when the house comes into session at  pm  gmt on friday ,politicsNews,,REAL
republican senator rubio will back tax bill cnbc citing sources,washington reuters  us republican senator marco rubio will support a compromise tax bill when it comes up for a vote next week in congress cnbc reported on friday citing unnamed sources the florida lawmaker earlier on friday repeated his concerns that an expansion of child tax credits in the bill was too little to win his support keeping a cloud over prospects for the legislations passage ,politicsNews,,REAL
exclusive senator cruz wants to cap renewable fuel credits at  cents  document,new york reuters  us senator ted cruz wants to place a cap of  cents each on renewable fuel credits  a fraction of their current value  to help us refiners cope with the nations biofuels policy according to a document viewed by reuters on thursday the proposal marks the latest step in talks being mediated by the white house between oil industry backers and rivals in the ethanol industry over the renewable fuels standard refiners claim complying with the law known a the rfs costs hundreds of millions of dollars a year and could put them out of business introduced more than a decade ago to help farmers cut oil imports and reduce emissions the rfs requires refiners to blend increasing amounts of biofuels into the us fuel supply every year or purchase credits called rins from other companies that do the blending instead congress members from corn states this week had asked cruz a texas republican and other lawmakers allied with the refining industry to offer specific proposals that could lower credit costs without injuring the rfs a program defended fiercely by midwestern states like iowa and nebraska cruzs proposals call for the us environmental protection agency which administers the rfs to sell fixed price waiver credits at  cents each that would satisfy all categories under the renewable fuel standard  the senator also proposed forming a working group of administration officials lawmakers and stakeholders to devise a longerterm solution the proposals were circulated to administration officials prices of renewable fuel d credits were trading at roughly  cents on friday down from  cents earlier this week to the lowest level since early october the credits had been trading at  cents each at the end of november officials in the offices of cruz and the white house did not immediately respond to requests for comment about the proposal officials for iowa senators chuck grassley and joni ernst declined to comment saying cruzs office had not yet contacted them about the proposals  the ethanol industry has said in the past that placing caps on the credits was a nonstarter and has instead argued for policies to increase volumes of ethanol in the us gasoline supply they claim this would boost supplies of the credits lowering their prices ted cruz and his backers dont seem to be taking the white house seriously president trump vowed to protect rural america brooke coleman the executive director of advanced biofuels business council said in release on friday accompanying a letter signed by  supporters of the biofuels industry urging the white house to protect the program the rfs was introduced by president george w bush it has fostered a market for ethanol amounting to  billion gallons a year refiners like philadelphia energy solutions and monroe energy both of pennsylvania along with texas giant valero energy corp lack adequate facilities to blend biofuels into their products valero put its cost of complying with the rfs at around  million last year ,politicsNews,,REAL
trump administration issues new rules on us visa waivers,washington reuters  the trump administration put new requirements in place on friday for the  countries participating in the us visa waiver program including that they use us counterterrorism data to screen travelers officials said the program allows citizens of mainly european countries to travel to the united states for up to  days without a visa citizens from the  countries are required to obtain a socalled travel authorization to enter the united states president donald trump has sought to tighten the rules for those seeking to visit or live in the united states in several ways saying restrictions are necessary for security reasons the changes will apply to all countries in the program one change is that they will be required to use us information to screen travelers crossing their borders from third countries many countries in the program already do that one administration official said countries whose citizens stay longer than authorized during visits to the united states at a relatively higher rate will be required to conduct public awareness campaigns on the consequences of overstays the officials said one existing penalty is that people who overstay a visit may not travel visafree to the united states in the future the threshold for the overstay rate triggering the public information campaign requirement is two percent the officials said in the  fiscal year of the vwp countries greece hungary portugal and san marino a wealthy enclave landlocked inside central italy had total overstay rates higher than two percent according to a report by the department of homeland security the overall overstay rate for vwp countries is  percent lower than nonvwp countries excluding canada and mexico which is at  percent according to the dhs report members of congress have expressed concern about the security risks of overstays a may  report by the dhs inspector general found the department lacked a comprehensive system to gather information on departing visitors forcing it to rely on thirdparty data to confirm departures which is sometimes faulty the united states will also start assessing vwp countries on their safeguards against insider threats at their airports especially those with direct flights to the united states officials said the goal is to ensure countries make sure that airport employees aviation workers et cetera arent corrupted or are coopted to pose a threat to aircraft especially those that are usbound an official said ,politicsNews,,REAL
